,Stop ID,Stop Name,Lat,Lon,Stop Code
310,BRDYHI:4,Brady & High (NW Corner),40.109118,-88.170578,MTD3125
311,BRNFLDDNLD:4,Brownfield & Donald (NW Corner),40.141001,-88.170376,MTD2342
312,BRTTRLKNTNKNL:3,Brittany Trail & Kensington Knoll (SS),40.092124,-88.315581,MTD7561
313,BRTTRLMLKN:1,Brittany Trail & Mullikin (NE Corner),40.092541,-88.322135,MTD5477
314,BRTTRLMLKN:2,Brittany Trail & Mullikin (SE Corner),40.092361,-88.322105,MTD5477
315,BRTTRLMLKN:4,Brittany Trail & Mullikin (NW Corner),40.092464,-88.32235,MTD5477
316,BRTTRLSTHFRD:1,Brittany Trail & Southford (NE Corner),40.09258,-88.316563,MTD5110
317,BRTTRLSTHFRD:3,Brittany Trail & Southford (SW Corner),40.092581,-88.316725,MTD5110
318,BRTTRLSTHFRDTR:1,Brittany Trail & Southford Trace W (NE),40.093182,-88.320996,MTD5516
319,BRTTRLSTHFRDTR:3,Brittany Trail & Southford Trace W (SW),40.09301,-88.321111,MTD5516
320,BRTTRLSTLY:3,Brittany Trail & Staley (SW Corner),40.091925,-88.314351,MTD7747
321,BRTTRLSTLY:4,Brittany Trail & Staley (NW Corner),40.092186,-88.314247,MTD7747
322,BRWSWDFLD:1,Burwash & Woodfield (NE Corner),40.074253,-88.249573,MTD3652
323,BRWSWDFLD:3,Burwash & Woodfield (SW Corner),40.074213,-88.24988,MTD3652
324,BSLNGWN:3,Beslin & Goodwin (SW Corner),40.120238,-88.224237,MTD9830
325,BTSLRMN:2,Butzow & Lierman (SE Corner),40.117478,-88.18946,MTD2446
326,CACC:1,Carroll at CACC (NE Corner),40.125118,-88.194722,MTD1616
327,CAMPUSCIR:2,Campus Circle (North Side),40.116474,-88.221533,MTD5249
328,CATFN:1,Carle/Christie Clinics - Fields,40.075018,-88.311584,MTD3398
329,CATFS:2,Carle/Health Alliance - Fields South,40.071932,-88.308998,MTD1018
330,CB:1,Country Brook (South Side),40.112855,-88.28765,MTD1735
331,CB:2,Country Brook (North Side),40.11299,-88.28732,MTD1735
332,CBLFLDBDGPT:4,Cobblefield & Bridge Point Dr (NW),40.099663,-88.308807,MTD0603
333,CBLFLDCRL:2,Cobblefield & Crail (SE Corner),40.104532,-88.309321,MTD5159
334,CBLFLDCRL:4,Cobblefield & Crail (NW Corner),40.104668,-88.309395,MTD5159
335,CBLFLDEGLWD:2,Cobblefield & Englewood (SE Corner),40.101838,-88.309063,MTD7709
336,CBLFLDEGLWD:4,Cobblefield & Englewood (NW Corner),40.101994,-88.309181,MTD7709
337,CBLFLDGLNBRK:2,Cobblefield & Glenn Brooke (SE Corner),40.102609,-88.309078,MTD3159
338,CBLFLDGLNBRK:4,Cobblefield & Glenn Brooke (NW Corner),40.102768,-88.309196,MTD3159
339,CBLFLDINV:2,Cobblefield & Inverness (SE Corner),40.106766,-88.309569,MTD1494
340,CBLFLDINV:3,Cobblefield & Inverness (SW Corner),40.106777,-88.309708,MTD1494
341,CBRTPK:1,Colbert Park (South Side),40.054448,-88.249321,MTD5400
342,CBRTPK:2,Colbert Park (North Side),40.054509,-88.248971,MTD5400
343,CCRDVSN:1,Country Club & Division (North Side),40.127478,-88.205332,MTD7346
344,CCRDVSN:3,Country Club & Division (SW Corner),40.127445,-88.205525,MTD7346
345,CCRWLLW:1,Country Club & Willow (NE Corner),40.127427,-88.200455,MTD2223
346,CCRWLLW:3,Country Club & Willow (South Side),40.127352,-88.200895,MTD2223
347,CCRWLLW:4,Country Club & Willow (NW Corner),40.12744,-88.200628,MTD2223
348,CCSJ:2,County Satellite Jail (East Side),40.109045,-88.188713,MTD1223
349,CCSJ:3,County Satellite Jail (West Side),40.109058,-88.188785,MTD1223
350,CE:9,Central High,40.11659,-88.251838,MTD6231
351,CENTRAL:9,Central High,40.116611,-88.251808,MTD8078
352,CFDCAMP:2,Country Fair Dr. & Camp (SE Corner),40.125583,-88.280128,MTD0067
353,CFDCAMP:4,Country Fair Dr. & Camp (NW Corner),40.1258,-88.280232,MTD0067
354,CFDCONE:2,Country Fair Dr. & Cone (SE Corner),40.123677,-88.281047,MTD2213
355,CFDCONE:7,Country Fair Dr. & Cone (SW Far Side),40.123358,-88.281407,MTD2213
356,CFDCPA:1,Country Fair Dr at CPA (West Side),40.114962,-88.281736,MTD9884
357,CFDCPA:2,Country Fair Dr at CPA (East Side),40.114608,-88.281743,MTD9884
358,CFDFLDEV:2,Country Fair Dr. at Fluid Events (East),40.121152,-88.281657,MTD1762
359,CFDFLDEV:4,Country Fair Dr. at Fluid Events (NW),40.121085,-88.281803,MTD1762
360,CFDPK:2,Country Fair Dr. & Park (SE Corner),40.117253,-88.281613,MTD3416
361,CFDPK:4,Country Fair Dr. & Park (NW Corner),40.117613,-88.281792,MTD3416
362,CFDRP:1,Country Fair Dr. at R.P. Lumber (West),40.119687,-88.281793,MTD1952
363,CFDRP:2,Country Fair Dr. at R.P. Lumber (East),40.119433,-88.281663,MTD1952
364,CFDSSI:1,Social Security (West Side),40.115857,-88.281763,MTD7024
365,CFDSSI:2,Social Security (East Side),40.115833,-88.281633,MTD7024
366,CHCH:2,Church St. (North Side),40.118332,-88.25594,MTD7155
367,CHCHBUSY:1,Church & Busey (NE Corner),40.118314,-88.216841,MTD1814
368,CHCHBUSY:3,Church & Busey (SW Corner),40.118234,-88.217035,MTD1814
369,CHCHDNTN:1,Church & Denton (NE Corner),40.054449,-88.243365,MTD4756
370,CHCHDNTN:6,Church & Denton (SE Far Side),40.054381,-88.243434,MTD4756
371,CHCHDRPR:1,Church & Draper (NE Corner),40.118402,-88.270196,MTD7566
372,CHCHELM:1,Church & Elm (NE Corner),40.118317,-88.250017,MTD2164
373,CHCHFAIR:1,Church & Fair (NE Corner),40.118425,-88.27233,MTD1427
374,CHCHGRFLD:1,Church & Garfield (NE Corner),40.118365,-88.269005,MTD5721
375,CHCHJAS:1,Church & James (NE Corner),40.118323,-88.264963,MTD4236
376,CHCHLYN:8,Church & Lynn (NW Far Side),40.1183,-88.252112,MTD6257
377,CHCHMATS:1,Church & Mattis (NE Corner),40.118463,-88.276416,MTD6512
378,CHCHMATS:2,Church & Mattis (SE Corner),40.118301,-88.276712,MTD6512
379,CHCHMCNLY:1,Church & McKinley (NE Corner),40.11834,-88.262458,MTD1356
380,CHCHNEIL:3,Church & Neil (SW Corner),40.118247,-88.24373,MTD7533
381,CHCHNEIL:8,Church & Neil (NW Far Side),40.11833,-88.244279,MTD7533
382,CHCHNEW:1,Church & New (NE Corner),40.118318,-88.254227,MTD5172
383,CHCHORCD:1,Church & Orchard (NE Corner),40.118343,-88.214266,MTD3505
384,CHCHORCD:3,Church & Orchard (SW Corner),40.118281,-88.214563,MTD3505
385,CHCHPRRE:1,Church & Prairie (NE Corner),40.11829,-88.248378,MTD1651
386,CHCHPSPCT:1,Church & Prospect (NE Corner),40.118298,-88.257177,MTD0223
387,CHCHPSPCT:4,Church & Prospect (NW Corner),40.11835,-88.257935,MTD0223
388,CHCHRSL:1,Church & Russell (NE Corner),40.118358,-88.267172,MTD5535
389,CHCHSTE:1,Church & State (NE Corner),40.11834,-88.246672,MTD6432
390,CHCHSTE:6,Church & State (SE Far Side),40.11819,-88.246493,MTD6432
391,CHCHSTE:7,Church & State (SW Far Side),40.117972,-88.246842,MTD6432
392,CHCHVCTR:1,Church & Victor (NE Corner),40.118447,-88.274765,MTD3244
393,CHCHWLS:1,Church & Willis (NE Corner),40.118322,-88.260157,MTD7654
394,CHEMLS:1,Chemical & Life Sciences,40.107737,-88.22395,MTD6242
395,CHHLAPLWD:1,Cherry Hills & Applewood (NE Corner),40.082148,-88.289892,MTD1252
396,CHHLAPLWD:3,Cherry Hills & Applewood (SW Corner),40.08204,-88.2899,MTD1252
397,CHHLCTS:4,Cherry Hills & Curtis (NW Corner),40.069558,-88.291844,MTD7573
398,CHHLCTS:5,Cherry Hills & Curtis (NE Far Side),40.069558,-88.291743,MTD7573
399,CHHLLKVW:1,Cherry Hills & Lakeview (NE Corner),40.08177,-88.291491,MTD5631
400,CHHLLKVW:2,Cherry Hills & Lakeview (SE Corner),40.08164,-88.29153,MTD5631
401,CHHLLKVW:3,Cherry Hills & Lakeview (SW Corner),40.081701,-88.291704,MTD5631
402,CHHLLKVW:7,Cherry Hills & Lakeview (SW Far Side),40.08149,-88.291633,MTD5631
403,CHHLPNVY:2,Cherry Hills & Pine Valley (SE Corner),40.071782,-88.290955,MTD3072
404,CHHLPNVY:4,Cherry Hills & Pine Valley (NW Corner),40.071947,-88.290933,MTD3072
405,CLMBABTSYRS:1,Columbia & Betsy Ross (NE Corner),40.131683,-88.185917,MTD6939
406,CLMBAHNK:1,Columbia & Hancock (NE Corner),40.133353,-88.188742,MTD2764
407,CLRCHCH:1,Coler & Church (NE Corner),40.118345,-88.215625,MTD5155
408,CLRCHCH:3,Coler & Church (SW Corner),40.118288,-88.215849,MTD5155
409,CLRCHCH:4,Coler & Church (NW Corner),40.118406,-88.215782,MTD5155
410,CLRFRVW:2,Coler & Fairview (SE Corner),40.119995,-88.215737,MTD3715
411,CLRFRVW:3,Coler & Fairview (SW Corner),40.120082,-88.215917,MTD3715
412,CLTNBLRV:1,Clayton & Bellerieve (NE Corner),40.121799,-88.29819,MTD7345
413,CLTNBLRV:3,Clayton & Bellerieve (SW Corner),40.121743,-88.298417,MTD7345
414,CLTNCPT:1,Clayton & Compton (NE Corner),40.122581,-88.291084,MTD3799
415,CLTNCPT:3,Clayton & Compton (South Side),40.122442,-88.291243,MTD3799
416,CLTNCRVCR:1,Clayton & Creve Coeur (NE Corner),40.122328,-88.296236,MTD0102
417,CLTNCRVCR:3,Clayton & Creve Coeur (SW Corner),40.122198,-88.29644,MTD0102
418,CLTNDLMR:3,Clayton & Delmar (SW Corner),40.121852,-88.297278,MTD6126
419,CLTNDNCN:3,Clayton & Duncan (SW Corner),40.122355,-88.295783,MTD7097
420,CLTNHGN:2,Clayton & Higgins (East Side),40.124616,-88.287005,MTD5561
421,CLTNHGN:4,Clayton & Higgins (NW Corner),40.124729,-88.28717,MTD5561
422,CLTNHLT:1,Clayton & Hilltop (NE Corner),40.122772,-88.288719,MTD0787
423,CLTNHLT:3,Clayton & Hilltop (SW Corner),40.122682,-88.288882,MTD0787
424,CLTNHV:4,Clayton & High View (NW Corner),40.126911,-88.287056,MTD7570
425,CLTNIRVN:1,Clayton & Irvine (NE Corner),40.122448,-88.294725,MTD5023
426,CLTNIRVN:3,Clayton & Irvine (SW Corner),40.122357,-88.29497,MTD5023
427,CLTNPMNA:1,Clayton & Pomona (NE Corner),40.122276,-88.293243,MTD1625
428,CLTNPMNA:3,Clayton & Pomona (SW Corner),40.12223,-88.293525,MTD1625
429,CLTNPMNA:4,Clayton & Pomona (NW Corner),40.122335,-88.293375,MTD1625
430,CMBLCMCHE:2,Campbell & Comanche (SE Corner),40.142618,-88.269903,MTD4426
431,CMBLCMCHE:4,Campbell & Comanche (NW Corner),40.14272,-88.270107,MTD4426
432,CMBLCRT:2,Campbell & Curt (SE Corner),40.14004,-88.269545,MTD2516
433,CMBLCRT:4,Campbell & Curt (West Side),40.140118,-88.26959,MTD2516
434,CMBLDBNS:2,Campbell & Dobbins (SE Corner),40.141557,-88.26957,MTD4141
435,CMBLDBNS:4,Campbell & Dobbins (NW Corner),40.141663,-88.269647,MTD4141
436,CMBLQNWAY:3,Campbell & Queensway (SW Corner),40.14393,-88.270463,MTD1611
437,CMBLQNWAY:8,Campbell & Queensway (NW Far Side),40.144008,-88.270637,MTD1611
438,CMIHS:1,Champaign House (South Side),40.098158,-88.271052,MTD4027
439,CMS:2,Columbia Middle School (North Side),40.126468,-88.244528,MTD1236
440,CNHMCLD:2,Cunningham & Crystal Lake (SE Corner),40.118752,-88.203583,MTD7981
441,CNHMCLD:4,Cunningham & Crystal Lake (NW Corner),40.11898,-88.203662,MTD7981
442,CNHMOKLN:2,Cunningham & Oakland (SE Corner),40.123697,-88.201075,MTD6674
443,CNHMOKLN:4,Cunningham & Oakland (West Side),40.123923,-88.201185,MTD6674
444,CNHMOKLN:7,Cunningham & Oakland (SW Far Side),40.123452,-88.201405,MTD6674
445,CNHMPK:2,Cunningham & Park (SE Corner),40.117587,-88.204215,MTD4788
446,CNHMPK:4,Cunningham & Park (West Side),40.117727,-88.204357,MTD4788
447,CNHMPKNS:1,Cunningham & Perkins (NE Corner),40.127454,-88.198987,MTD2620
448,CNHMPKNS:2,Cunningham & Perkins (SE Corner),40.126745,-88.19963,MTD2620
449,CNHMPKNS:6,Cunningham & Perkins (SE Far Side),40.127371,-88.198564,MTD2620
450,CNHMTPSN:2,Cunningham & Thompson (SE Corner),40.12554,-88.200242,MTD5764
451,CNHMTPSN:4,Cunningham & Thompson (West Side),40.125707,-88.200385,MTD5764
452,COLRCH:1,Colorado & Larch (NE Corner),40.09475,-88.196912,MTD3442
453,COSL:2,Colorado at Salt & Light (North Side),40.094728,-88.192947,MTD1860
454,CPRRDGBLKHK:1,Copper Ridge & Blackhawk (NE Corner),40.085188,-88.314733,MTD5500
455,CPRRDGBLKHK:3,Copper Ridge & Blackhawk (South Side),40.085111,-88.314981,MTD5500
456,CPRRDGCPR:1,Copper Ridge & Copper (North Side),40.084753,-88.317673,MTD1224
457,CPRRDGCPR:3,Copper Ridge & Copper (SW Corner),40.084632,-88.317931,MTD1224
458,CPRRDGIRNWD:3,Copper Ridge & Ironwood (South Side),40.084694,-88.317066,MTD3207
459,CPRRDGMLKN:1,Copper Ridge & Mullikin (NE Corner),40.084743,-88.32191,MTD0634
460,CPRRDGSND:3,Copper Ridge & Sand (South Side),40.084867,-88.315685,MTD2101
461,CPRSPTSTLWTR:2,Cyprus Point & Stillwater Landing (SE),40.090024,-88.166133,MTD3151
462,CPTVASNBL:4,Captiva & Sanibel (NW Corner),40.140627,-88.186189,MTD2309
463,CRNDODVR:8,Coronado & Dover (NW Far Side),40.096187,-88.253943,MTD6767
464,CRNDOVTRA:2,Coronado & Ventura (SE Corner),40.09673,-88.253458,MTD1243
465,CROL:1,Carroll (West Side),40.123507,-88.194708,MTD5542
466,CROLKER:1,Carroll & Kerr (NE Corner),40.122113,-88.19455,MTD7461
467,CROLKER:3,Carroll & Kerr (South Side),40.122065,-88.194807,MTD7461
468,CROLKER:4,Carroll & Kerr (NW Corner),40.12218,-88.194677,MTD7461
469,CRSGTCHWK:1,Crossgate & Charwick (North Side),40.091047,-88.319236,MTD7644
470,CRSGTCRSGTCT:1,Crossgate & Crossgate Ct. (NE Corner),40.08976,-88.315407,MTD1623
471,CRSGTIRNWD:1,Crossgate & Ironwood Ln (NE Corner),40.089727,-88.315323,MTD3650
472,CRSNTGRNDL:2,Crescent & Greendale (SE Corner),40.100153,-88.281408,MTD1162
473,CRSNTGRNDL:4,Crescent & Greendale (West Side),40.100315,-88.281542,MTD1162
474,CRSNTJMS:4,Jefferson Middle School,40.104118,-88.281317,MTD4272
475,CRSNTJOHN:2,Crescent & John (SE),40.108752,-88.281301,MTD1752
476,CRSNTJOHN:4,Crescent & John (NW Corner),40.109363,-88.2814,MTD1752
477,CRSNTPKDL:2,Crescent & Parkdale (SE Corner),40.097562,-88.282007,MTD2355
478,CRSNTRBM:1,Round Barn Manor (West Side),40.110377,-88.281438,MTD3412
479,CRSNTROD:4,Crescent & Rodney (NW Corner),40.097377,-88.282412,MTD0241
480,CRSNTSANG:2,Crescent & Sangamon (SE Corner),40.10224,-88.281435,MTD4557
481,CRSNTSANG:4,Crescent & Sangamon (NW Corner),40.1025,-88.281537,MTD4557
482,CRSNTSWD:2,Crescent & Southwood (SE Corner),40.095655,-88.283208,MTD5221
483,CRSNTSWD:4,Crescent & Southwood (NW Corner),40.09589,-88.283316,MTD5221
484,CRSNTWLM:2,Crescent & William (SE Corner),40.10599,-88.281267,MTD5451
485,CRSNTWLM:4,Crescent & William (West Side),40.106173,-88.28137,MTD5451
486,CRSTWDBRAD:2,Crestwood & Bradley (SE Corner),40.127552,-88.300077,MTD4333
487,CRSTWDBRAD:3,Crestwood & Bradley (SW Corner),40.127625,-88.300222,MTD4333
488,CRSTWDCLTN:1,Crestwood & Clayton (NE Corner),40.122554,-88.300607,MTD6131
489,CRSTWDCLTN:4,Crestwood & Clayton (NW Corner),40.12264,-88.300792,MTD6131
490,CRSTWDEDHFMN:2,Crestwood & Edward Hoffman (SE Corner),40.12692,-88.300102,MTD5367
491,CRSTWDEDHFMN:4,Crestwood & Edward Hoffman (NW Corner),40.127133,-88.30022,MTD5367
492,CRSTWDFLNC:4,Crestwood & Florence (NW Corner),40.126217,-88.300485,MTD7464
493,CRSTWDKTLYN:2,Crestwood & Katie Lynn (SE Corner),40.125171,-88.300695,MTD7322
494,CRSTWDKTLYN:4,Crestwood & Katie Lynn (NW Corner),40.125372,-88.300778,MTD7322
495,CRSTWDLDU:4,Crestwood & Ladue (NW Corner),40.124565,-88.300753,MTD1254
496,CRTSWNSTN:1,Curtis & Wynstone (NE Corner),40.069327,-88.285182,MTD2530
497,CRTSWNSTN:3,Curtis & Wynstone (SW Corner),40.069269,-88.285558,MTD2530
498,CSQRCT:2,Country Squire Ct. (North Side),40.102829,-88.185119,MTD7011
499,CSQRCT:4,Country Squire Ct. (NW),40.102887,-88.185323,MTD7011
500,CSQRKNCH:2,Country Squire & Kinch (SE Corner),40.10238,-88.181335,MTD6556
501,CSQRKNCH:3,Country Squire & Kinch (SW Corner),40.102463,-88.181538,MTD6556
502,CSQRKNCH:4,Country Squire & Kinch (NW Corner),40.10258,-88.181443,MTD6556
503,CSQRKNCH:8,Country Squire & Kinch (NW Far Side),40.102523,-88.181747,MTD6556
504,CTGRVBRITN:2,Cottage Grove & Brighton (SE Corner),40.093085,-88.195265,MTD6543
505,CTGRVBRITN:4,Cottage Grove & Brighton (NW Corner),40.093053,-88.195412,MTD6543
506,CTGRVCO:1,Cottage Grove & Colorado (NE Corner),40.094717,-88.19465,MTD4223
507,CTGRVCO:2,Cottage Grove & Colorado (SE Corner),40.094613,-88.194807,MTD4223
508,CTGRVCO:4,Cottage Grove & Colorado (NW Corner),40.094135,-88.194855,MTD4223
509,CTGRVERN:2,Cottage Grove & Eastern (SE Corner),40.104243,-88.1956,MTD3622
510,CTGRVERN:4,Cottage Grove & Eastern (NW Corner),40.104317,-88.19568,MTD3622
511,CTGRVGNWD:4,Cottage Grove & Glenwood Oaks (NW),40.096412,-88.194919,MTD6151
512,CTGRVGRN:2,Cottage Grove & Green (SE Corner),40.110847,-88.195737,MTD5363
513,CTGRVGRN:3,Cottage Grove & Green (SW Corner),40.11088,-88.195992,MTD5363
514,CTGRVHRDG:1,Cottage Grove & Harding (NE Corner),40.09391,-88.19474,MTD0547
515,CTGRVHRDG:2,Cottage Grove & Harding (SE Corner),40.093812,-88.19487,MTD0547
516,CTGRVHRDG:4,Cottage Grove & Harding (NW Corner),40.093811,-88.194748,MTD0547
517,CTGRVIL:2,Cottage Grove & Illinois (SE Corner),40.109368,-88.195718,MTD4244
518,CTGRVIL:4,Cottage Grove & Illinois (NW Corner),40.109478,-88.195803,MTD4244
519,CTGRVMCHM:4,Cottage Grove & Mitchem (NW Corner),40.092453,-88.195645,MTD5205
520,CTGRVOR:2,Cottage Grove & Oregon (SE Corner),40.107728,-88.195708,MTD2321
521,CTGRVOR:4,Cottage Grove & Oregon (NW Corner),40.107843,-88.195807,MTD2321
522,CTGRVPA:2,Cottage Grove & Penn (SE Corner),40.099887,-88.195568,MTD4365
523,CTGRVPA:3,Cottage Grove & Penn (SW Corner),40.099925,-88.195758,MTD4365
524,CTGRVWASH:2,Cottage Grove & Washington (SE Corner),40.105551,-88.195645,MTD1636
525,CTGRVWASH:4,Cottage Grove & Washington (NW Corner),40.105787,-88.195732,MTD1636
526,CTRYBNDSPGHL:3,Country Bend & Springhill (SW Corner),40.07988,-88.296189,MTD1276
527,CTSMDW:2,Curtis & Meadow (SE Corner),40.069267,-88.288883,MTD2208
528,CTSMDWBRTN:1,Curtis Meadow & Brighton (North Side),40.096728,-88.317859,MTD0265
529,CTSMDWBRTN:3,Curtis Meadow & Brighton (SW Corner),40.096775,-88.318065,MTD0265
530,CTSMDWFXBRGH:1,Curtis Meadow & Foxborough (North Side),40.096371,-88.315704,MTD2466
531,CTSMDWFXBRGH:3,Curtis Meadow & Foxborough (SW Corner),40.096332,-88.3159,MTD2466
532,CTSMDWSTLY:3,Curtis Meadow & Staley (SW Corner),40.096287,-88.314412,MTD2570
533,CTSMDWSTLY:4,Curtis Meadow & Staley (NW Corner),40.096497,-88.314322,MTD2570
534,CTSWIN:1,Curtis Rd. at Winfield Village,40.068917,-88.245784,MTD6620
535,CUPHD:2,Public Health District (North Side),40.133654,-88.245738,MTD4157
536,CVTRYMYNRD:2,Coventry & Maynard (SE Corner),40.093424,-88.301544,MTD8341
537,CVTRYMYNRD:4,Coventry & Maynard (NW Corner),40.093543,-88.301547,MTD8341
538,CVTRYRXFRD:2,Coventry & Roxford (SE Corner),40.096192,-88.301774,MTD2441
539,CVTRYRXFRD:4,Coventry & Roxford (NW Corner),40.096392,-88.301867,MTD2441
540,DART:1,DART (West Side),40.111179,-88.188819,MTD1453
541,DART:2,DART (East Side),40.111208,-88.188743,MTD1453
542,DCC:1,Devonshire Corporate Center (South Side),40.08951,-88.254378,MTD4751
543,DCC:2,Devonshire Corporate Center (North Side),40.089565,-88.253938,MTD4751
544,DDSNIL:1,Dodson & Illinois (NE Corner),40.108693,-88.176113,MTD1670
545,DDSNIL:2,Dodson & Illinois (SE Corner),40.108562,-88.1762,MTD1670
546,DDSNWASH:1,Dodson & Washington (NE Corner),40.105812,-88.176032,MTD6360
547,DDSNWASH:4,Dodson & Washington (NW Corner),40.105905,-88.176243,MTD6360
548,DDSNWASH:5,Dodson & Washington (NE Far Side),40.106043,-88.17617,MTD6360
549,DEPOT:1,MTD Garage,40.116158,-88.197342,MTD0623
550,DEPOT:9,MTD Garage,40.116138,-88.197396,MTD0623
551,DNCNBLR:2,Duncan & Blair (SE Corner),40.110759,-88.295385,MTD5051
552,DNCNBLR:4,Duncan & Blair (NW Corner),40.110888,-88.295485,MTD5051
553,DNCNCLKRD:2,Duncan & Clark (SE Corner),40.11739,-88.29547,MTD3333
554,DNCNCLKRD:4,Duncan & Clark (NW Corner),40.117645,-88.295553,MTD3333
555,DNCNCLTN:4,Duncan & Clayton (NW Corner),40.122527,-88.295606,MTD2633
556,DNCNCRSNG:2,Duncan & Crossing Ct. (SE Corner),40.084568,-88.295132,MTD1600
557,DNCNCRSNG:4,Duncan & Crossing Ct. (NW Corner),40.084815,-88.295255,MTD1600
558,DNCNCRSNG:5,Duncan & Crossing Ct. (NE Far Side),40.084542,-88.295093,MTD1600
559,DNCNCSTRG:2,Duncan & Crestridge (SE Corner),40.081475,-88.295135,MTD0269
560,DNCNCSTRG:6,Duncan & Crestridge (SE Far Side),40.08151,-88.294465,MTD0269
561,DNCNLGR:2,Duncan & Lager (SE Corner),40.114795,-88.295453,MTD4543
562,DNCNLGR:4,Duncan & Lager (NW Corner),40.114998,-88.29552,MTD4543
563,DNCNLWNDL:1,Duncan & Lawndale (NE Corner),40.099982,-88.295123,MTD2507
564,DNCNLWNDL:2,Duncan & Lawndale (SE Corner),40.099822,-88.295186,MTD2507
565,DNCNMWW:3,Duncan & Meadows West (SW Corner),40.078454,-88.295268,MTD4827
566,DNCNPMDW:2,Duncan & Prairie Meadow (SE Corner),40.088547,-88.295173,MTD3371
567,DNCNPMDW:4,Duncan & Prairie Meadow (NW Corner),40.088812,-88.295235,MTD3371
568,DNCNRDGWD:4,Duncan & Ridgewood (NW Corner),40.112232,-88.295511,MTD7431
569,DNCNRLACR:6,Duncan & Rolling Acres (SE Far Side),40.067708,-88.294756,MTD8147
570,DNCNSTNBK:3,Duncan & Stoneybrook (SW Corner),40.091131,-88.295407,MTD0411
571,DNCNSTNBK:4,Duncan & Stoneybrook (NW Corner),40.091286,-88.295275,MTD0411
572,DNCNSTNBK:8,Duncan & Stoneybrook (NW Far Side),40.091192,-88.29561,MTD0411
573,DNCNSWOOD:2,Duncan & Southwood (SE Corner),40.093187,-88.295176,MTD7342
574,DNCNSWOOD:4,Duncan & Southwood (NW Corner),40.093393,-88.295767,MTD7342
575,DNCNVLR:4,Duncan & Valerie (NW Corner),40.129632,-88.295744,MTD1635
576,DNCNVYBK:2,Duncan & Valleybrook (SE Corner),40.086497,-88.295168,MTD6170
577,DNCNVYBK:4,Duncan & Valleybrook (NW Corner),40.086738,-88.295233,MTD6170
578,DNCNWTRSN:2,Duncan & Watterson (SE Corner),40.095922,-88.29516,MTD5808
579,DNCNWTRSN:4,Duncan & Watterson (NW Corner),40.096075,-88.295336,MTD5808
580,DODSLYBK:2,Dodson East & Slayback (SE Corner),40.117038,-88.172632,MTD5232
581,DSC:1,Development Services Center (South),40.127262,-88.268103,MTD4207
582,DSC:2,Development Services Center (North Side),40.127377,-88.268178,MTD4207
583,DSCCLK:2,D.S.C. on Clark (East Side),40.117687,-88.297981,MTD1274
584,DVNLSDED:3,Devonshire & Lakeside (SW Corner),40.09082,-88.273168,MTD2666
585,DVNMYFR:3,Devonshire & Mayfair (SW Corner),40.089662,-88.269225,MTD3102
586,DVNPCH:1,Devonshire & Peach (NE Corner),40.089653,-88.25514,MTD3435
587,DVNPCH:3,Devonshire & Peach (SW Corner),40.08958,-88.255405,MTD3435
588,DVNSNPR:3,Devonshire & Sandpiper (SW Corner),40.090463,-88.271893,MTD4576
589,DVRBLBOA:4,Dover & Balboa (NW Corner),40.095053,-88.256085,MTD6454
590,DVRBLBOA:5,Dover & Balboa (NE Far Side),40.0951,-88.255876,MTD6454
591,E14:1,Lot E-14 (South Shelter),40.095637,-88.240497,MTD3513
592,E14:2,Lot E-14 (North Shelter),40.095688,-88.240565,MTD3513
593,EAST:1,Eastern (West Side),40.124978,-88.192378,MTD5243
594,EAST:2,Eastern (East Side),40.124888,-88.192288,MTD5243
595,EASTKER:3,Eastern & Kerr (SW Corner),40.12206,-88.192402,MTD2327
596,EASTKER:4,Eastern & Kerr (NW Corner),40.122217,-88.192327,MTD2327
597,EMS:2,Edison Middle School,40.110223,-88.247692,MTD4045
598,EMS:9,Edison Middle School,40.110196,-88.248214,MTD4045
599,FAR:1,FAR (South Side),40.099282,-88.22093,MTD1366
600,FLADAMS:1,Florida & Adams (NE Corner),40.09833,-88.188662,MTD6516
601,FLADAMS:3,Florida & Adams (SW Corner),40.098217,-88.189107,MTD6516
602,FLADRSN:2,Florida & Anderson (SE Corner),40.098223,-88.200063,MTD5305
603,FLADRSN:3,Florida & Anderson (SW Corner),40.098315,-88.200297,MTD5305
604,FLADRSN:4,Florida & Anderson (NW Corner),40.09843,-88.200158,MTD5305
605,FLBRDWY:1,Florida & Broadway (NE Corner),40.098353,-88.20701,MTD4031
606,FLBRMD:1,Florida & Bermuda (NE Corner),40.098893,-88.179257,MTD9564
607,FLBRMD:3,Florida & Bermuda (SW Corner),40.098835,-88.179408,MTD9564
608,FLBUSEY:1,Florida & Busey (NE Corner),40.098262,-88.217393,MTD7201
609,FLBUSEY:3,Florida & Busey (SW Corner),40.098187,-88.217632,MTD7201
610,FLCRTS:1,Florida & Curtiss (NE Corner),40.098858,-88.183083,MTD1462
611,FLCRTS:3,Florida & Curtiss (SW Corner),40.09877,-88.18326,MTD1462
612,FLCTGRV:1,Florida & Cottage Grove (NE Corner),40.09842,-88.19532,MTD2252
613,FLCTGRV:3,Florida & Cottage Grove (SW Corner),40.098319,-88.1958,MTD2252
614,FLCTGRV:4,Florida & Cottage Grove (NW Corner),40.098507,-88.195582,MTD2252
615,FLDSFRHL:2,Fields South & Farhills (SE Corner),40.084592,-88.308117,MTD0632
